overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,P2O5 wt %,predicted_phases,salt_cation_loading,wf_volume_per_100g_salt,melting_temperature_value,cohesive_energy_value,bulk_modulus_value,has_no_salt_cations,has_no_phophates,has_unreacted_element,has_unreacted_waste_salt,has_binary_alkali_compounds,total_filter_score
Na0.1O3.75Fe1.05P0.85,5.0,52.5,42.5,2.104381154043167,56.9301586524669,40.965460193489925,0.83*FePO4 + 0.04*Na3Fe3(PO4)4 + 0.13*Fe2O3,1.5611508790779987,958.4108879083244,2110.8702050000056,5.080324806064715,135.90176171010265,False,False,False,False,False,0
Na0.1O3.7Fe1.1P0.8,5.0,55.00000000000001,40.0,2.0980612275003363,59.46200299049637,38.439935782003296,0.77*FePO4 + 0.04*Na3Fe3(PO4)4 + 0.19*Fe2O3,1.55646239436168,931.1504755098651,2111.311521153852,5.061968457442958,134.80902145285194,False,False,False,False,False,0
Na0.1O3.65Fe1.15P0.75,5.0,57.49999999999999,37.5,2.0917791475970646,61.978685475072126,35.929535377330815,0.71*FePO4 + 0.25*Fe2O3 + 0.04*Na3Fe3(PO4)4,1.5518019864576416,903.8900631114029,2111.7528373076984,5.043612108821203,133.71628119560123,False,False,False,False,False,0
Na0.1O3.6Fe1.2P0.7,5.0,60.0,35.0,2.0855345753835053,64.48034189388794,33.43412353072856,0.65*FePO4 + 0.31*Fe2O3 + 0.04*Na3Fe3(PO4)4,1.5471694039133825,876.629650712952,2112.1941534615444,5.025255760199447,132.6235409383505,False,False,False,False,False,0
Na0.1O3.55Fe1.25P0.65,5.0,62.5,32.5,2.079327175945221,66.96710641799987,30.953566406054893,0.60*FePO4 + 0.37*Fe2O3 + 0.04*Na3Fe3(PO4)4,1.5425643982701671,849.3692383144898,2112.635469615391,5.006899411577691,131.53080068109975,False,False,False,False,False,0
Na0.1O3.5Fe1.3P0.6,5.0,65.0,30.0,2.073156618343312,69.43911162581381,28.487731755842873,0.54*FePO4 + 0.42*Fe2O3 + 0.04*Na3Fe3(PO4)4,1.5379867240184593,822.1088259160384,2113.0767857692367,4.9885430629559355,130.43806042384904,False,False,False,False,False,0
Na0.1O3.45Fe1.35P0.55,5.0,67.5,27.500000000000004,2.067022575555594,71.89648852664695,26.03648889779745,0.48*FePO4 + 0.48*Fe2O3 + 0.04*Na3Fe3(PO4)4,1.5334361385544382,794.8484135175814,2113.518101923083,4.970186714334179,129.34532016659833,False,False,False,False,False,0
Na0.1O3.4Fe1.4P0.5,5.0,70.0,25.0,2.0609247244188316,74.33936658387246,23.599708691708692,0.54*Fe2O3 + 0.42*FePO4 + 0.04*Na3Fe3(PO4)4,1.528912402137045,767.5880011191189,2113.959418076929,4.951830365712423,128.25257990934762,False,False,False,False,False,0
Na0.1O3.35Fe1.45P0.45,5.0,72.5,22.5,2.054862745571983,76.7678737376556,21.177263516772413,0.60*Fe2O3 + 0.37*FePO4 + 0.04*Na3Fe3(PO4)4,1.5244152778458662,740.3275887206705,2114.4007342307755,4.933474017090668,127.15983965209688,False,False,False,False,False,0
Na0.1O3.3Fe1.5P0.4,5.0,75.0,20.0,2.0488363234004447,79.18213642728965,18.76902724930991,0.65*Fe2O3 + 0.31*FePO4 + 0.04*Na3Fe3(PO4)4,1.5199445315399118,713.0671763222055,2114.8420503846214,4.91511766846891,126.06709939484615,False,False,False,False,False,0
Na0.1O3.25Fe1.55P0.35,5.0,77.5,17.5,2.0428451459812766,81.58227961314013,16.3748752408786,0.71*Fe2O3 + 0.25*FePO4 + 0.04*Na3Fe3(PO4)4,1.515499931816767,685.8067639237497,2115.283366538468,4.896761319847156,124.97435913759544,False,False,False,False,False,0
Na0.1O3.2Fe1.6P0.3,5.0,80.0,15.0,2.036888905029382,83.96842679820503,13.994684296765577,0.77*Fe2O3 + 0.19*FePO4 + 0.04*Na3Fe3(PO4)4,1.5110812499728363,658.546351525299,2115.7246826923138,4.878404971225399,123.8816188803447,False,False,False,False,False,0
Na0.1O3.15Fe1.65P0.25,5.0,82.5,12.5,2.030967295844631,86.34070004929903,11.628332654856347,0.83*Fe2O3 + 0.04*Na3Fe3(PO4)4 + 0.13*FePO4,1.5066882599640914,631.2859391268363,2116.16599884616,4.860048622603644,122.78887862309399,False,False,False,False,False,0
Na0.1O3.1Fe1.7P0.2,5.0,85.0,10.0,2.025080017259896,88.69922001786908,9.275699964871027,0.88*Fe2O3 + 0.04*Na3Fe3(PO4)4 + 0.08*FePO4,1.5023207383673944,604.0255267283849,2116.607315000006,4.841692273981889,121.69613836584327,False,False,False,False,False,0
Na0.1O3.05Fe1.75P0.15,5.0,87.5,7.5,2.0192267715899996,91.0441059604493,6.936667267960692,0.94*Fe2O3 + 0.04*Na3Fe3(PO4)4 + 0.02*FePO4,1.4979784643428398,576.7651143299179,2117.048631153852,4.823335925360132,120.60339810859253,False,False,False,False,False,0
Na0.1O3Fe1.8P0.1,5.0,90.0,5.0,2.0134072645815326,93.37547575876195,4.6111169766565245,0.96*Fe2O3 + 0.02*Na3Fe3(PO4)4 + 0.02*Na3Fe(PO4)2,1.4936612195962486,554.7839773171102,2116.7339882407473,4.8160962557246645,120.17887936234831,False,False,False,False,False,0
Na0.1O2.95Fe1.85P0.05,5.0,92.5,2.5,2.007621205363547,95.69344593947176,2.2989328551646864,0.97*Fe2O3 + 0.03*Na4P2O7,1.4893687883429125,544.2030409972101,2113.1449039473746,4.808441816132251,119.55227128358338,False,False,False,False,True,-1
Na0.1O2.9Fe1.9,5.0,95.0,0.0,2.001868306399095,97.9981316936009,0.0,0.90*Fe2O3 + 0.10*NaFeO2,1.485100957271366,530.4037440691733,2122.481115000006,4.83172542398968,122.44852991832138,False,True,False,False,False,-1
Na0.15O4.7P1.85,7.5,0.0,92.5,3.4192860442701285,0.0,96.58071395572988,0.85*P2O5 + 0.15*NaPO3,2.5366228943722735,620.9937436801115,2003.4595845000053,3.221514740907615,137.0499774966317,False,False,False,False,True,-1
Na0.15O4.65Fe0.05P1.8,7.5,2.5,90.0,3.4081652887752703,2.9270361454595126,93.66479856576522,0.79*P2O5 + 0.16*NaPO3 + 0.05*Fe(PO3)3,2.528372878835185,613.4474365757541,2009.1398610526367,3.353987024403953,137.41362625566913,False,False,False,False,True,-1
Na0.15O4.6Fe0.1P1.75,7.5,5.0,87.5,3.3971166362174663,5.835094452313705,90.76778891146884,0.72*P2O5 + 0.11*Fe(PO3)3 + 0.17*NaPO3,2.5201763534005757,605.9011294713945,2015.4512794444497,3.501178450510998,137.8176804323774,False,False,False,False,True,-1
Na0.15O4.55Fe0.15P1.7,7.5,7.5,85.0,3.386139387628783,8.724358892272429,87.88950172009878,0.65*P2O5 + 0.18*Fe(PO3)3 + 0.18*NaPO3,2.5120327995338503,598.3548223670357,2022.505217647064,3.6656865149835762,138.26927039458073,False,False,False,False,True,-1
Na0.15O4.5Fe0.2P1.65,7.5,10.0,82.5,3.3752328530466107,11.595011066801932,85.02975608015146,0.56*P2O5 + 0.25*Fe(PO3)3 + 0.19*NaPO3,2.5039417053810866,590.8085152626793,2030.4408981250053,3.8507580875152265,138.7773091020595,False,False,False,False,True,-1
Na0.15O4.45Fe0.25P1.6,7.5,12.5,80.0,3.3643963513690935,14.447230245174275,82.18837340345662,0.33*Fe(PO3)3 + 0.47*P2O5 + 0.20*NaPO3,2.4959025656617966,583.2622081583224,2039.4346693333387,4.060505869717764,139.35308630386876,False,False,False,False,True,-1
Na0.15O4.4Fe0.3P1.55,7.5,15.0,77.5,3.353629210213354,17.281193401786197,79.36517738800045,0.43*Fe(PO3)3 + 0.36*P2O5 + 0.21*NaPO3,2.4879148815637158,575.7159010539656,2049.7132650000053,4.300217620806376,140.01111739165074,False,False,False,False,True,-1
Na0.15O4.35Fe0.35P1.5,7.5,17.5,75.0,3.3429307657764094,20.097075252763595,76.55999398146,0.54*Fe(PO3)3 + 0.23*P2O5 + 0.23*NaPO3,2.4799781606396456,568.169593949609,2061.5731830769287,4.576808102831699,140.77038403139923,False,False,False,False,True,-1
Na0.15O4.3Fe0.4P1.45,7.5,20.0,72.5,3.3323003626987613,22.895048291867674,73.77265134543357,0.67*Fe(PO3)3 + 0.25*NaPO3 + 0.08*P2O5,2.472091916706266,560.6232868452475,2075.4097541666724,4.899496998527914,141.65619511110583,False,False,False,False,True,-1
Na0.15O4.25Fe0.45P1.4,7.5,22.5,70.0,3.3217373539305663,25.6752828257181,71.00297982035133,0.73*Fe(PO3)3 + 0.09*NaFeP2O7 + 0.18*NaPO3,2.464255669744766,551.9149113283843,2093.5903686363695,5.094589415702167,143.04146816694978,False,False,False,False,True,-1
Na0.15O4.2Fe0.5P1.35,7.5,25.0,67.5,3.3112411006003533,28.437947008348452,68.2508118910512,0.70*Fe(PO3)3 + 0.30*NaFeP2O7,2.4564689458036337,542.0444673990046,2117.418239500006,5.1238064107978785,145.07604179177238,False,False,False,False,False,0
Na0.15O4.15Fe0.55P1.3,7.5,27.500000000000004,65.0,3.300810971886213,31.18320687510851,65.51598215300528,0.55*Fe(PO3)3 + 0.27*NaFeP2O7 + 0.18*FePO4,2.448731276902864,557.3314779232269,2117.608093181824,5.124068643800478,144.14624994660085,False,False,False,False,False,0
Na0.15O4.1Fe0.6P1.25,7.5,30.0,62.5,3.290446344889421,33.91122637592784,62.79832727918274,0.42*Fe(PO3)3 + 0.25*NaFeP2O7 + 0.33*FePO4,2.44104220094044,572.618488447443,2117.766304583339,5.124287171302645,143.37142340895795,False,False,False,False,False,0
Na0.15O4.05Fe0.65P1.2,7.5,32.5,60.0,3.2801466045104326,36.6221674079547,60.09768598753487,0.31*Fe(PO3)3 + 0.46*FePO4 + 0.23*NaFeP2O7,2.43340126160013,587.9054989716624,2117.9001757692367,5.124472079189093,142.7158009540293,False,False,False,False,False,0
Na0.15O4Fe0.7P1.15,7.5,35.0,57.49999999999999,3.2699111433271986,39.31618984758377,57.41389900908903,0.57*FePO4 + 0.21*Fe(PO3)3 + 0.21*NaFeP2O7,2.4258080082613582,603.1925094958826,2118.0149225000055,5.124630571663191,142.15383884980474,False,False,False,False,False,0
Na0.15O3.95Fe0.75P1.1,7.5,37.5,55.00000000000001,3.2597393614757504,41.99345158188619,54.74680905663806,0.67*FePO4 + 0.20*NaFeP2O7 + 0.13*Fe(PO3)3,2.418261995910577,618.4795200200999,2118.1143696666722,5.12476793180741,141.66680502614346,False,False,False,False,False,0
Na0.15O3.9Fe0.8P1.05,7.5,40.0,52.5,3.249630666533014,44.654108539454775,52.0962607940122,0.75*FePO4 + 0.19*NaFeP2O7 + 0.06*Fe(PO3)3,2.4107627850542697,633.7665305443221,2118.2013859375056,5.124888121933603,141.24065043043987,False,False,False,False,False,0
Na0.15O3.85Fe0.85P1,7.5,42.5,50.0,3.2395844734017887,47.298314720677006,49.4621008059212,0.82*FePO4 + 0.18*NaFeP2O7,2.4033099416337347,649.0535410685426,2118.2781650000056,5.124994172044948,140.8646316695249,False,False,False,False,False,0
Na0.15O3.8Fe0.9P0.95,7.5,45.0,47.5,3.229600204197857,49.92622222744838,46.844177568353764,0.94*FePO4 + 0.06*Na3Fe3(PO4)4,2.395903036941265,660.5266287617474,2111.291856250006,5.123789823304926,138.8659430719902,False,False,False,False,False,0
Na0.15O3.75Fe0.95P0.9,7.5,47.5,45.0,3.2196772881391778,52.53798129233782,44.24234141952299,0.88*FePO4 + 0.06*Na3Fe3(PO4)4 + 0.06*Fe2O3,2.3885416475378807,642.3530204961138,2111.769948750006,5.103903778964691,137.68214112663523,False,False,False,False,False,0
Na0.15O3.7Fe1P0.85,7.5,50.0,42.5,3.209815161437112,55.13374030721724,41.65644453134564,0.81*FePO4 + 0.06*Na3Fe3(PO4)4 + 0.12*Fe2O3,2.3812253551728104,624.1794122304776,2112.248041250006,5.084017734624455,136.4983391812803,False,False,False,False,False,0
Na0.15O3.65Fe1.05P0.8,7.5,52.5,40.0,3.200013267189644,57.713645851366344,39.086340881444,0.75*FePO4 + 0.06*Na3Fe3(PO4)4 + 0.19*Fe2O3,2.373953746704151,606.0058039648349,2112.726133750006,5.064131690284219,135.31453723592531,False,False,False,False,False,0
Na0.15O3.6Fe1.1P0.75,7.5,55.00000000000001,37.5,3.1902710552765514,60.27784271906429,36.53188622565916,0.69*FePO4 + 0.06*Na3Fe3(PO4)4 + 0.25*Fe2O3,2.366726414021057,587.8321956991987,2113.204226250006,5.044245645943985,134.13073529057039,False,False,False,False,False,0
Na0.15O3.55Fe1.15P0.7,7.5,57.49999999999999,35.0,3.180587982256486,62.826473946678654,33.99293807106486,0.62*FePO4 + 0.06*Na3Fe3(PO4)4 + 0.31*Fe2O3,2.359542953967536,569.6585874335602,2113.682318750006,5.024359601603749,132.94693334521543,False,False,False,False,False,0
Na0.15O3.5Fe1.2P0.65,7.5,60.0,32.5,3.170963511265919,65.35968083926272,31.46935564947136,0.56*FePO4 + 0.38*Fe2O3 + 0.06*Na3Fe3(PO4)4,2.3524029682673606,551.4849791679223,2114.160411250006,5.004473557263513,131.7631313998605,False,False,False,False,False,0
Na0.15O3.45Fe1.25P0.6,7.5,62.5,30.0,3.161397111919924,67.87760299667126,28.96099989140881,0.50*FePO4 + 0.44*Fe2O3 + 0.06*Na3Fe3(PO4)4,2.34530606345051,533.3113709022854,2114.638503750006,4.984587512923278,130.57932945450554,False,False,False,False,False,0
Na0.15O3.4Fe1.3P0.55,7.5,65.0,27.500000000000004,3.1518882602147436,70.380378339205,26.46773340058025,0.44*FePO4 + 0.50*Fe2O3 + 0.06*Na3Fe3(PO4)4,2.3382518507808885,515.1377626366473,2115.116596250006,4.964701468583042,129.3955275091506,False,False,False,False,False,0
Na0.15O3.35Fe1.35P0.5,7.5,67.5,25.0,3.1424364384321084,72.86814313279373,23.98942042877417,0.56*Fe2O3 + 0.38*FePO4 + 0.06*Na3Fe3(PO4)4,2.33123994618533,496.9641543710084,2115.594688750006,4.944815424242806,128.21172556379565,False,False,False,False,False,0
Na0.15O3.3Fe1.4P0.45,7.5,70.0,22.5,3.133041135045276,75.34103201372753,21.52592685122719,0.63*Fe2O3 + 0.31*FePO4 + 0.06*Na3Fe3(PO4)4,2.324269970183895,478.7905461053694,2116.072781250006,4.924929379902571,127.0279236184407,False,False,False,False,False,0
Na0.15O3.25Fe1.45P0.4,7.5,72.5,20.0,3.1237018446267495,77.79917801294592,19.07712014242734,0.69*Fe2O3 + 0.06*Na3Fe3(PO4)4 + 0.25*FePO4,2.317341547821419,460.61693783973175,2116.550873750006,4.905043335562336,125.84412167308577,False,False,False,False,False,0
Na0.15O3.2Fe1.5P0.35,7.5,75.0,17.5,3.1144180677576427,80.24271257989352,16.642869352348843,0.75*Fe2O3 + 0.06*Na3Fe3(PO4)4 + 0.19*FePO4,2.31045430860025,442.44332957409773,2117.0289662500063,4.885157291222101,124.66031972773084,False,False,False,False,False,0
Na0.15O3.15Fe1.55P0.3,7.5,77.5,15.0,3.1051893109386524,82.6717656059519,14.22304508310944,0.81*Fe2O3 + 0.06*Na3Fe3(PO4)4 + 0.12*FePO4,2.3036078864143095,424.2697213084552,2117.507058750006,4.865271246881864,123.47651778237586,False,False,False,False,False,0
Na0.15O3.1Fe1.6P0.25,7.5,80.0,12.5,3.0960150865026153,85.08646544745592,11.817519466041459,0.88*Fe2O3 + 0.06*Na3Fe3(PO4)4 + 0.06*FePO4,2.2968019194839915,406.096113042819,2117.985151250006,4.845385202541628,122.2927158370209,False,False,False,False,False,0
Na0.15O3.05Fe1.65P0.2,7.5,82.5,10.0,3.0868949125286056,87.48693894830319,9.426166139168219,0.94*Fe2O3 + 0.06*Na3Fe3(PO4)4,2.290036050292709,387.92250477717977,2118.4632437500063,4.825499158201393,121.10891389166596,False,False,False,False,False,0
Na0.15O3Fe1.7P0.15,7.5,85.0,7.5,3.0778283127575445,89.87331146216518,7.048860225077284,0.94*Fe2O3 + 0.03*Na3Fe3(PO4)4 + 0.03*Na3Fe(PO4)2,2.283309925524079,375.0281718971828,2117.6553195588294,4.823231748890982,120.9620252817349,False,False,False,False,False,0
Na0.15O2.95Fe1.75P0.1,7.5,87.5,5.0,3.0688148165093043,92.24570687430813,4.685478309182589,0.94*Fe2O3 + 0.06*Na3Fe(PO4)2,2.2766231960005046,362.1338390171916,2116.9371647222283,4.821216273948394,120.8314576284628,False,False,False,False,False,0
Na0.15O2.9Fe1.8P0.05,7.5,90.0,2.5,3.0598539586012463,94.60424762303143,2.3358984183673295,0.95*Fe2O3 + 0.05*Na3PO4,2.269975516622898,362.15263040458007,2112.5202881579007,4.81064672672168,120.30034083146421,False,False,False,False,True,-1
Na0.15O2.85Fe1.85,7.5,92.5,0.0,3.0509452792682006,96.94905472073181,0.0,0.85*Fe2O3 + 0.15*NaFeO2,2.2633665463108925,350.6479386492464,2126.137810000006,4.8456051773135576,124.24902922778651,False,True,False,False,False,-1
Na0.2O4.6P1.8,10.0,0.0,90.0,4.627090702647455,0.0,95.37290929735255,0.80*P2O5 + 0.20*NaPO3,3.4326418026187624,459.5995581916122,2006.1020810000055,3.3249970488398057,137.5884625904797,False,False,False,False,True,-1
Na0.2O4.55Fe0.05P1.75,10.0,2.5,87.5,4.611817868574831,2.9705772286161887,92.41760490280899,0.74*P2O5 + 0.21*NaPO3 + 0.05*Fe(PO3)3,3.4213115365722904,453.9398278633438,2011.9214363157944,3.462915769595733,137.98045267024597,False,False,False,False,True,-1
Na0.2O4.5Fe0.1P1.7,10.0,5.0,85.0,4.596645526184413,5.921608752655943,89.48174572115965,0.67*P2O5 + 0.11*Fe(PO3)3 + 0.22*NaPO3,3.4100558210309573,448.2800975350743,2018.3873866666718,3.6161587926578767,138.4159972033196,False,False,False,False,True,-1
Na0.2O4.45Fe0.15P1.65,10.0,7.5,82.5,4.581572686910759,8.853286848810097,86.56514046427914,0.59*P2O5 + 0.18*Fe(PO3)3 + 0.24*NaPO3,3.3988739226200866,442.62036720680544,2025.6140370588287,3.7874304066685074,138.90278226969605,False,False,False,False,True,-1
Na0.2O4.4Fe0.2P1.6,10.0,10.0,80.0,4.566598375112447,11.765801280037788,83.66760034484976,0.50*P2O5 + 0.25*Fe(PO3)3 + 0.25*NaPO3,3.387765117552799,436.9606368785382,2033.7440187500054,3.9801109724304653,139.45041546936946,False,False,False,False,True,-1
Na0.2O4.35Fe0.25P1.55,10.0,12.5,77.5,4.551721627861565,14.659339336511765,80.78893903562667,0.33*Fe(PO3)3 + 0.40*P2O5 + 0.27*NaPO3,3.3767286914738417,431.3009065502706,2042.9579980000053,4.198482280294018,140.0710664289994,False,False,False,False,True,-1
Na0.2O4.3Fe0.3P1.5,10.0,15.0,75.0,4.536941494737293,17.534085875765946,77.92897262949677,0.43*Fe(PO3)3 + 0.29*P2O5 + 0.29*NaPO3,3.3657639393064285,425.64117622200274,2053.488260000005,4.448049489280935,140.78038181143359,False,False,False,False,True,-1
Na0.2O4.25Fe0.35P1.45,10.0,17.5,72.5,4.5222570376235005,20.390223362063345,75.08751960031316,0.54*Fe(PO3)3 + 0.31*NaPO3 + 0.15*P2O5,3.354870165102118,419.9814458937329,2065.6385623076985,4.736011653496612,141.59882263731924,False,False,False,False,True,-1
Na0.2O4.2Fe0.4P1.4,10.0,20.0,70.0,4.5076673305102615,23.227931905001913,72.26440076448782,0.67*Fe(PO3)3 + 0.33*NaPO3,3.344046681893509,414.3217155654631,2079.8139150000056,5.07196751174823,142.55367026751912,False,False,False,False,True,-1
Na0.2O4.15Fe0.45P1.35,10.0,22.5,67.5,4.493171459299193,26.0473892973755,69.45943924332532,0.64*Fe(PO3)3 + 0.18*NaFeP2O7 + 0.18*NaPO3,3.333292811549858,406.9188826184333,2100.223210909097,5.096471879657612,144.35893739013687,False,False,False,False,True,-1
Na0.2O4.1Fe0.5P1.3,10.0,25.0,65.0,4.478768521612542,28.848771052306642,66.67246042608082,0.60*Fe(PO3)3 + 0.40*NaFeP2O7,3.3226078846355542,399.5160496713997,2124.7143660000065,5.125877121148868,146.5252579372782,False,False,False,False,False,0
Na0.2O4.05Fe0.55P1.25,10.0,27.500000000000004,62.5,4.46445762660594,31.632250439667427,63.903291933726635,0.45*Fe(PO3)3 + 0.36*NaFeP2O7 + 0.18*FePO4,3.311991240270989,410.9813075645651,2124.2409354545516,5.125951107755924,145.46371916978796,False,False,False,False,False,0
Na0.2O4Fe0.6P1.2,10.0,30.0,60.0,4.450237894784716,34.39799852180434,61.15176358341093,0.33*Fe(PO3)3 + 0.33*NaFeP2O7 + 0.33*FePO4,3.3014422259965115,422.44656545772847,2123.8464100000056,5.126012763261802,144.5791035302128,False,False,False,False,False,0
Na0.2O3.95Fe0.65P1.15,10.0,32.5,57.49999999999999,4.436108457823733,37.146184188582616,58.41770735359366,0.31*NaFeP2O7 + 0.23*Fe(PO3)3 + 0.46*FePO4,3.290960197638621,433.911823350891,2123.5125807692366,5.126064933305239,143.83058260441842,False,False,False,False,False,0
Na0.2O3.9Fe0.7P1.1,10.0,35.0,55.00000000000001,4.422068458390621,39.87697419176495,55.70095734984443,0.57*FePO4 + 0.29*NaFeP2O7 + 0.14*Fe(PO3)3,3.280544519178868,445.3770812440567,2123.2264414285773,5.126109650485327,143.1889932394518,False,False,False,False,False,0
Na0.2O3.85Fe0.75P1.05,10.0,37.5,52.5,4.408117049972383,42.590533178739705,53.00134977128792,0.67*FePO4 + 0.27*NaFeP2O7 + 0.07*Fe(PO3)3,3.27019456262526,456.84233913722585,2122.9784540000055,5.126148405374738,142.63294912314734,False,False,False,False,False,0
Na0.2O3.8Fe0.8P1,10.0,40.0,50.0,4.394253396705246,45.2870237256123,50.318722877682454,0.75*FePO4 + 0.25*NaFeP2O7,3.2599097078860906,468.30759703038734,2122.7614650000055,5.1261823159029705,142.14641052138097,False,False,False,False,False,0
Na0.2O3.75Fe0.85P0.95,10.0,42.5,47.5,4.380476673207737,47.966606369674494,47.65291695711779,0.87*FePO4 + 0.07*Na3Fe3(PO4)4 + 0.07*NaFeP2O7,3.2496893426458726,476.91241280029544,2115.6082890000057,5.124976886837483,140.09992794080102,False,False,False,False,False,0
Na0.2O3.7Fe0.9P0.9,10.0,45.0,45.0,4.366786064416864,50.629439641264476,45.00377429431865,0.86*FePO4 + 0.09*Na3Fe3(PO4)4 + 0.05*Fe2O3,3.2395328622440838,470.6938805907754,2113.3548377272787,5.110075971293497,138.4948055876047,False,False,False,False,False,0
Na0.2O3.65Fe0.95P0.85,10.0,47.5,42.5,4.35318076542739,53.27568009503162,42.371139139541,0.80*FePO4 + 0.09*Na3Fe3(PO4)4 + 0.11*Fe2O3,3.22943966955569,457.0636743915501,2113.876393181824,5.088382104740513,137.20338528358113,False,False,False,False,False,0
Na0.2O3.6Fe1P0.8,10.0,50.0,40.0,4.339659981334066,55.9054823406184,39.75485767804752,0.73*FePO4 + 0.09*Na3Fe3(PO4)4 + 0.18*Fe2O3,3.2194091748743707,443.4334681923203,2114.3979486363696,5.066688238187529,135.91196497955755,False,False,False,False,False,0
Na0.2O3.55Fe1.05P0.75,10.0,52.5,37.5,4.326222927076834,58.51899907277247,37.15477800015069,0.66*FePO4 + 0.09*Na3Fe3(PO4)4 + 0.25*Fe2O3,3.209440795797422,429.80326199309127,2114.9195040909153,5.0449943716345444,134.62054467553398,False,False,False,False,False,0
Na0.2O3.5Fe1.1P0.7,10.0,55.00000000000001,35.0,4.312868827288861,61.116381100900874,34.570750071810274,0.59*FePO4 + 0.09*Na3Fe3(PO4)4 + 0.32*Fe2O3,3.1995339571131716,416.17305579386203,2115.4410595454606,5.0233005050815605,133.32912437151037,False,False,False,False,False,0
Na0.2O3.45Fe1.15P0.65,10.0,57.49999999999999,32.5,4.299596916147405,63.697777378078705,32.002625705773895,0.52*FePO4 + 0.09*Na3Fe3(PO4)4 + 0.39*Fe2O3,3.1896880906903085,402.54284959463183,2115.962615000006,5.0016066385285765,132.03770406748683,False,False,False,False,False,0
Na0.2O3.4Fe1.2P0.6,10.0,60.0,30.0,4.286406437227413,66.26333502952379,29.450258533248796,0.45*FePO4 + 0.09*Na3Fe3(PO4)4 + 0.45*Fe2O3,3.179902635369203,388.9126433954071,2116.4841704545515,4.9799127719755925,130.74628376346323,False,False,False,False,False,0
Na0.2O3.35Fe1.25P0.55,10.0,62.5,27.500000000000004,4.273296643357806,68.81319938054877,26.913503976093413,0.52*Fe2O3 + 0.09*Na3Fe3(PO4)4 + 0.39*FePO4,3.1701770368554913,375.2824371961772,2117.005725909097,4.958218905422608,129.45486345943965,False,False,False,False,False,0
Na0.2O3.3Fe1.3P0.5,10.0,65.0,25.0,4.260266796480405,71.34751398400189,24.392219219517717,0.59*Fe2O3 + 0.09*Na3Fe3(PO4)4 + 0.32*FePO4,3.1605107476151466,361.65223099694884,2117.5272813636425,4.936525038869624,128.16344315541608,False,False,False,False,False,0
Na0.2O3.25Fe1.35P0.45,10.0,67.5,22.5,4.247316167511407,73.86642064720714,21.88626318528146,0.66*Fe2O3 + 0.09*Na3Fe3(PO4)4 + 0.25*FePO4,3.1509032267719195,348.02202479772035,2118.0488368181877,4.914831172316639,126.87202285139249,False,False,False,False,False,0
