Unnamed: 0,overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
723,Na1.2O1.85Fe0.75P0.05,60.0,37.5,2.5,36.95857064759811,59.5146488308118,648.2895721435547,780.6175857424737,809.2628814220429,1319.4123655715393,1004.3251992702485,-5.653300167756942,0.3971857342503725,0.10029314341130761,0.12200379008025918,0.3967153616004114,0.24830464069664687,0.24560002908881284,0.2041186828925529,0.3155414526133598,0.23985671602101774,0.7601432839789822,-5.843575365717985,0.4062945169633859
724,Na1.2O1.8Fe0.8,60.0,40.0,0.0,36.79634925632903,63.20365074367097,626.155765914917,640.189712369442,1050.8957306385041,1391.3775205966792,930.7763725757599,-6.223182908532729,0.14596545534792826,0.010086368542526595,0.30526579482284677,0.31731308556319193,0.678329559263855,0.018682340555611986,0.02241286788123572,1.247467492390011,0.5550547434452207,0.44494525655477934,-6.140924509693059,0.8112829561029791
725,Na1.25O2.5P0.75,62.5,0.0,37.5,42.12080840529372,0.0,552.2995084762573,630.9222965478897,593.1383894920349,1047.259974492534,918.4047507286072,-5.354419861764484,0.5283762223924211,0.07507475697209785,0.038995934161970336,0.3944350324358644,0.0739433593349526,0.18884379732282114,0.14235534680909875,0.08992939856785867,0.08250937967727429,0.9174906203227257,-5.51173278847703,0.4957428959657885
726,Na1.25O2.45Fe0.05P0.7,62.5,2.5,35.0,41.91861681074888,4.320118169508858,604.1260637283325,706.4901725888253,713.1209661006927,1107.1988231951475,979.722465479374,-5.800390718608218,0.6033898602505996,0.09245323126797689,0.0984420323513562,0.4128322903425498,0.18041748058294965,0.25545769652240635,0.16944163645044225,0.2765821535266716,0.21665832689466072,0.7833416731053393,-5.4850613707808975,0.946386136045423
727,Na1.25O2.4Fe0.1P0.65,62.5,5.0,32.5,41.71835709442179,8.598958944630814,626.9517024993896,715.24372022748,716.9527091026306,1124.6328859431032,992.7819621801377,-5.708844631505783,0.6283436254522221,0.07850741235798898,0.08002700946075149,0.4083409530700849,0.14355333312669102,0.21566769500055916,0.1408274630663059,0.22076375481572366,0.18084068595978942,0.8191593140402106,-5.473677932102804,0.8401865183007596
728,Na1.25O2.35Fe0.15P0.6,62.5,7.5,30.0,41.52000170020821,12.837111101703618,645.099800491333,725.3396490454675,721.521297955513,1142.8564664992355,1006.7888184726239,-5.605662939169028,0.6334443156076422,0.07020990903601643,0.06686884985502344,0.40568086727665675,0.11846461184141496,0.1921835126150805,0.12438362016702022,0.18137934634870062,0.15353184132538913,0.8464681586746109,-5.482539064305192,0.7233331248905875
729,Na1.25O2.3Fe0.2P0.55,62.5,10.0,27.500000000000004,41.32352359360034,17.03515227239689,660.0577548980713,736.0951814293862,727.277722620964,1159.928272076415,1019.5078996658326,-5.515761246173427,0.6563285001875335,0.06555355909654532,0.05795183145468186,0.40445100705144327,0.10183952422962311,0.17940417633563088,0.11519814132485567,0.15536780851774754,0.13447475978846346,0.8655252402115365,-5.472533767913624,0.6197561893284841
730,Na1.25O2.25Fe0.25P0.5,62.5,12.5,25.0,41.12889624940364,21.193649206160323,666.3744787216186,743.1837471961976,734.6899156808853,1171.1562493791764,1027.1926174104215,-5.482188017939642,0.6819209284765987,0.06558413406861394,0.05833161629413693,0.40444697649455114,0.10251808726277134,0.1794724382589873,0.1152644210233424,0.15651937316771367,0.13533657697320378,0.8646634230267962,-5.45530875187536,0.5753602869286527
731,Na1.25O2.2Fe0.3P0.45,62.5,15.0,22.5,40.93609363979909,25.313158025290186,669.8320049285888,749.9133192241193,742.1124098539352,1186.3220070155803,1032.1356310784818,-5.485319220203599,0.6921919006172033,0.067503859678866,0.060928149775440435,0.40401459921886895,0.10790825818042575,0.18350073345422832,0.11955432661666852,0.16271689172677642,0.13994540965610466,0.8600545903438953,-5.456213273204692,0.5486982831425093
732,Na1.25O2.15Fe0.35P0.4,62.5,17.5,20.0,40.74509022273968,29.394224472855047,669.6000675201416,756.0060129404069,750.06961312294,1203.0052880364935,1035.0993628144265,-5.483099921122328,0.7051227138558259,0.07182507531724512,0.06689043381857303,0.4037188138424836,0.12017553388370579,0.19330220480042512,0.1290411241149796,0.17766219368380895,0.15086006380833988,0.8491399361916602,-5.455412358878762,0.5094589625750152
733,Na1.25O2.1Fe0.4P0.35,62.5,20.0,17.5,40.55586093067035,33.43738415371312,667.9275592803955,761.0351076364518,757.4474691390991,1219.8573120717886,1036.351405107975,-5.48595567536892,0.6981475802699353,0.07632658954015185,0.07338555827210992,0.4031365645447392,0.13402637548770946,0.2029272939626841,0.13939767428726482,0.1935943000065735,0.16219439051066792,0.8378056094893321,-5.474470487302547,0.4737306904855174
734,Na1.25O2.05Fe0.45P0.3,62.5,22.5,15.0,40.3683811595605,37.4431627688444,663.2144989013672,764.1944075763226,767.1090548276902,1238.1395786220853,1036.1887364625932,-5.502776775053755,0.6702941703178203,0.08155777459867258,0.08391182845632508,0.40192114483573704,0.15665302266224157,0.21306242756338828,0.15225829477828282,0.2205686270380071,0.18070972999958881,0.8192902700004112,-5.515245042811947,0.4489561701362707
735,Na1.25O2Fe0.5P0.25,62.5,25.0,12.5,40.18262675823968,41.412076343213386,659.6501907348633,764.8137829542161,776.5920878887177,1255.6817033989555,1030.5665059924127,-5.540693875269785,0.6142598959288081,0.08375019874438693,0.09313020715146925,0.3993113597161144,0.17727865283200922,0.21424009970761956,0.15942327266243725,0.24409190549728274,0.19620086298987327,0.8037991370101267,-5.58349923641471,0.4397141239443681
736,Na1.25O1.95Fe0.55P0.2,62.5,27.500000000000004,10.0,39.99857401802607,45.34463144736943,657.3702043533325,765.2781206905843,786.3825278520585,1272.8903321296682,1024.1650875747205,-5.582852700342761,0.5557639226627851,0.08477393033279736,0.10135384034449846,0.39646364116470345,0.19625520390848541,0.21257943348394265,0.16415090860925594,0.2651803781242312,0.20959887041355338,0.7904011295864466,-5.653818053218591,0.4385578974450373
737,Na1.25O1.9Fe0.6P0.15,62.5,30.0,7.5,39.8161996626388,49.24132541298478,655.6031879425049,765.9705677568913,795.0254780292512,1291.2618745407756,1017.8824605584146,-5.605249548879892,0.49348635752349,0.08547249941351946,0.10797367508146284,0.39343793389556986,0.21266261764879246,0.21010699851500478,0.16834478819536414,0.2809594198790464,0.21933514482884692,0.780664855171153,-5.7285422991776676,0.41990880431445027
738,Na1.25O1.85Fe0.65P0.1,62.5,32.5,5.0,39.63548083838504,53.10264654252289,652.7731498718261,766.6546509504319,802.1346014976502,1310.6890998497395,1014.558722639084,-5.616973768928039,0.43973707973847953,0.08688673850393767,0.11395643073780597,0.39046060144988765,0.22881065444427615,0.20932773891251047,0.17445800443992943,0.2936980247147793,0.22702208637872096,0.7729779136212791,-5.795262295659549,0.3969158727489666
739,Na1.25O1.8Fe0.7P0.05,62.5,35.0,2.5,39.456395104612994,56.92907431322259,648.9701723098755,768.8353369772435,807.7118861913682,1331.0810697029965,1012.4113791227342,-5.6221601364309075,0.3920961480428622,0.09005098742341329,0.1192577353060191,0.38829062635554024,0.24460556225024077,0.21318999449985113,0.1847005760538003,0.3033073380751807,0.23272126935395537,0.7672787306460447,-5.856312866065708,0.37024444140996343
740,Na1.25O1.75Fe0.75,62.5,37.5,0.0,39.27892042442269,60.721079575577306,619.3819736480713,619.8187046587467,1051.7867769241334,1386.5617778404257,936.1285158634187,-6.204789441560179,0.12818761023078473,0.0003149740730309472,0.31185397591842895,0.30899106926543396,0.6981230027236015,0.0005695923784001988,0.0007051077190754311,1.2916281146816613,0.5636290227051461,0.43637097729485386,-6.155690838177569,0.8025840519672943
741,Na1.3O2.4P0.7,65.0,0.0,35.0,44.77903872508442,0.0,556.5090831756592,635.2254070878029,593.819573187828,1154.65484506539,954.335811161995,-5.181911264708594,0.347872336626157,0.06817303391446461,0.032313110858731064,0.3712241688853083,0.06704381139524371,0.1515438251220953,0.14144661119088567,0.06652664674113842,0.062376919455708085,0.9376230805442919,-5.777032027872567,0.1316141113371636
742,Na1.3O2.35Fe0.05P0.65,65.0,2.5,32.5,44.55933391111,4.415643809373499,602.8232196807861,698.9803124308587,711.819953584671,1141.909178128844,998.6978326678277,-5.6866149724942465,0.5509524392625309,0.08420730351571182,0.0954513160867042,0.40062322067749284,0.1808104438339354,0.2170937597362149,0.15951126235812682,0.25342819043979614,0.2021880410643027,0.7978119589356973,-5.564310687986188,0.7820626112204881
743,Na1.3O2.3Fe0.1P0.6,65.0,5.0,30.0,44.34177449949518,8.788169161411693,624.7251628875732,707.2643816113473,716.3413290023803,1158.0867288544375,1014.2448315858842,-5.588430631825939,0.5890568385181362,0.0712720530054089,0.07910993523380801,0.3967128472091743,0.14665035371929552,0.18308590784934553,0.1321208486981146,0.20739585776216313,0.17177121855176736,0.8282287814482326,-5.53842533113253,0.6819702927260555
744,Na1.3O2.25Fe0.15P0.55,65.0,7.5,27.500000000000004,44.126329218364624,13.118204560607282,643.1183647155761,718.3627511799336,721.3016312360763,1174.1490688322808,1026.9507422685624,-5.488144854144013,0.6171698839792455,0.06408418527230944,0.06658717244332127,0.39529831323586306,0.12156901561204415,0.16508697946863435,0.11699928130280478,0.17264813716405464,0.14722927679021333,0.8527707232097866,-5.5222765920610835,0.5716670450799368
745,Na1.3O2.2Fe0.2P0.5,65.0,10.0,25.0,43.91296740067231,17.406366355548485,658.1185707092285,730.3168061316014,727.3253426790237,1190.135100392783,1039.178002113104,-5.390705227132797,0.6347514385634327,0.06066389891243875,0.05815034944096242,0.3951388370277949,0.1051585155775407,0.15701470846952337,0.10970399352895897,0.14953611244428117,0.1300838754219905,0.8699161245780095,-5.516441089305252,0.4632767516232588
746,Na1.3O2.15Fe0.25P0.45,65.0,12.5,22.5,43.70165896964939,21.653259031389,664.965336227417,737.5628167033196,734.7983032703399,1202.209120257307,1043.0802519559861,-5.370720622246944,0.6566815506364816,0.060386732435006606,0.05808720451894154,0.3950154813556673,0.10501745465276437,0.1562424578020291,0.10917483441734542,0.14940383171506738,0.12998375992199057,0.8700162400780094,-5.503278485985556,0.42039671174249676
747,Na1.3O2.1Fe0.3P0.4,65.0,15.0,20.0,43.492374424670125,25.859475493914296,668.039362335205,745.1951565980912,741.4863913297653,1216.6847771521357,1044.5665018796922,-5.3770266793925074,0.6700132651299398,0.06341477736204018,0.06036652251577924,0.39538685847191934,0.10994416367595178,0.16364261459715884,0.11549588035228882,0.15456077121864387,0.13386975815530636,0.8661302418446937,-5.500342883481272,0.39262475750230286
748,Na1.3O2.05Fe0.35P0.35,65.0,17.5,17.5,43.28508482752216,30.025597345484563,666.9108432769775,751.8383155405522,748.9137649774551,1233.4925788802136,1046.0884479224683,-5.390103257535419,0.672774669694557,0.06885122271321112,0.06648027163237683,0.39562037553432916,0.12295934685593442,0.17632455212730894,0.1273445665484601,0.16922514841297479,0.14473273059741257,0.8552672694025875,-5.509498412239777,0.36874916135814806
749,Na1.3O2Fe0.4P0.3,65.0,20.0,15.0,43.07976178906737,34.15219515312395,665.0879625320434,755.8696614146234,757.7926467895508,1250.9972975701519,1047.069889420271,-5.416593848555666,0.6643004493455822,0.07256746202322566,0.07410462391691038,0.3944864443946032,0.13938710287970502,0.1833500945078811,0.13649577799749477,0.18796392959957386,0.1582235999900525,0.8417764000099475,-5.53021229369971,0.3585433126770899
750,Na1.3O1.95Fe0.45P0.25,65.0,22.5,12.5,42.87637745628075,38.239828709015846,661.2989696502685,756.156236255169,768.4308502912522,1265.4079509983567,1041.0968611180783,-5.472119105152741,0.6166224842645928,0.07496180700465953,0.0846619310053022,0.3924604350310888,0.16200218896097926,0.1862679375615581,0.14344082020128693,0.21556703616435302,0.177338665619431,0.822661334380569,-5.587838633645432,0.37269342328891114
751,Na1.3O1.9Fe0.5P0.2,65.0,25.0,10.0,42.67490449965457,42.289047283653815,658.1356052398681,756.009888881445,778.4475533008576,1281.8197469527818,1033.9316631495954,-5.523714316582884,0.558767367517841,0.07635573088513378,0.09386027040619574,0.38970478780707957,0.18280723167551444,0.1861400697213597,0.1487144638009746,0.23901190724925853,0.19290525446191314,0.8070947455380869,-5.656886548046392,0.38088372988149394
752,Na1.3O1.85Fe0.55P0.15,65.0,27.500000000000004,7.5,42.47531610095607,46.30038987188863,654.8850225448608,755.3306200146676,788.7262118101121,1299.8157322510926,1028.259869003296,-5.560681535838873,0.49539924575761485,0.07727679776259481,0.10296935630518775,0.3864175210253678,0.20437356888259406,0.18447813395160662,0.1533789810606427,0.26187425864214514,0.20752801386402642,0.7924719861359736,-5.732364332488778,0.3782474152735843
753,Na1.3O1.8Fe0.6P0.1,65.0,30.0,5.0,42.277585941327125,50.274385432103095,653.0277751922607,755.6169500589372,797.0434118747712,1319.813691322,1024.905461037159,-5.584749406579606,0.44376751959634386,0.07773004291531278,0.10911815631966681,0.38300946268835695,0.2205352393167507,0.18183227119853768,0.15709772043995024,0.2754855093039928,0.21598482091287716,0.7840151790871228,-5.797257738964658,0.36648757724190123
754,Na1.3O1.75Fe0.65P0.05,65.0,32.5,2.5,42.0816881897146,54.21155311873724,649.8400119781494,756.9883395969869,803.5032037734986,1340.3838803983283,1022.6878992557527,-5.599404899902878,0.39969845876569776,0.07993853789631944,0.11464118156187048,0.3803533574773266,0.23646311240145074,0.18366326124409604,0.16488416478491677,0.28621479312940246,0.22252488049296382,0.7774751195070362,-5.854759933878658,0.3488182425235722
755,Na1.3O1.7Fe0.7,65.0,35.0,0.0,41.887597491621136,58.11240250837887,617.630541229248,599.9693170130253,1052.4724334716798,1381.945700463751,942.6078567445279,-6.182391283444518,0.10810309762248216,-0.01277996972695529,0.314659173726224,0.30004823247201806,0.7040485585071319,-0.022585367780912833,-0.028595127729714044,1.319809331459041,0.5689300898832701,0.4310699101167299,-6.172878860447727,0.791017732927146
756,Na1.35O2.3P0.65,67.5,0.0,32.5,47.558089990338864,0.0,560.5704425811767,637.3570522606373,596.2092958927154,1267.710669709886,992.9146211385728,-5.006273211493453,0.1755886601579607,0.060571084170990726,0.028112765919761966,0.34860998561755635,0.06357604790476944,0.12181513289347119,0.13697941212507111,0.05307338853076134,0.05039856586330498,0.9496014341366951,-6.03045163102423,-0.1813122083502514
757,Na1.35O2.25Fe0.05P0.6,67.5,2.5,30.0,47.31947374345932,4.515489462497416,598.8686422348022,691.6825274467469,710.9513167381286,1174.7485637188431,1018.3828665852548,-5.570700248115477,0.5186684067060018,0.07900744727716746,0.0954099268259685,0.38998410994487415,0.18715736072783296,0.19213498412806132,0.15498204224818063,0.24166308712045248,0.19462855071329746,0.8053714492867026,-5.621221438722943,0.6279838263409866
758,Na1.35O2.2Fe0.1P0.55,67.5,5.0,27.500000000000004,47.08323999185014,8.985893427135725,621.1293148040771,700.2259174823762,716.23687210083,1189.9065076393101,1031.9910122692586,-5.473580594791628,0.5509808955385951,0.06647295579147734,0.07992859664700848,0.38664388015122503,0.15312038094153183,0.16152693055068817,0.1273432130686804,0.20078879911445488,0.16721408399422988,0.8327859160057701,-5.600044783865916,0.5265809114411382
759,Na1.35O2.15Fe0.15P0.5,67.5,7.5,25.0,46.84935323025917,13.41188378274994,638.8856929779053,711.9480687618257,721.5852732896805,1204.4115906558586,1042.6513849139214,-5.373214059767051,0.5833506123137657,0.060662298794496416,0.06866388612778246,0.38623616227455976,0.12944346887203692,0.14836099027785812,0.11435907328487811,0.17128225479278378,0.14623482434905155,0.8537651756509484,-5.5781992402744525,0.415767432795887
760,Na1.35O2.1Fe0.2P0.45,67.5,10.0,22.5,46.61777865543864,17.794119133691048,652.5271905899048,724.1972664237023,727.1829794883728,1218.7633918406239,1052.2980684876443,-5.282235893220228,0.6169513323712849,0.05880556990275088,0.06125535883197143,0.38700417413690913,0.1144102345083534,0.14491505210426486,0.10983461971754097,0.1518689252511795,0.13184566570199172,0.8681543342980083,-5.554887469198673,0.3123371781594464
761,Na1.35O2.05Fe0.25P0.4,67.5,12.5,20.0,46.38848214888071,22.13324512653457,660.480717086792,732.6310285270215,734.4604448318481,1232.80347563429,1055.6913276255132,-5.278036947928578,0.6316561692302022,0.05852539586904349,0.060009343911845175,0.38696305147620935,0.11200891385801756,0.14425087158940597,0.10923908839983357,0.14845141433187603,0.1292622504350689,0.8707377495649311,-5.550131531000818,0.2812136613895081
762,Na1.35O2Fe0.3P0.35,67.5,15.0,17.5,46.161430260059866,26.429894767194607,663.3839515686035,739.5974001526833,741.1598279714584,1247.6699845752385,1057.1423950433732,-5.300154856238933,0.6388720383316612,0.06108462135524263,0.06233689786913744,0.38701021785133705,0.11724111838845376,0.15000504046227864,0.11488587929187835,0.1535524517896202,0.13311267428836815,0.8668873257116319,-5.553327416285485,0.27162204689401137
763,Na1.35O1.95Fe0.35P0.3,67.5,17.5,15.0,45.93659019016511,30.68468872877031,662.92610206604,744.2986310362817,749.3012314081192,1263.1539433244766,1057.47246491313,-5.339109142650301,0.6445008500501072,0.06442012028722206,0.06838052463720273,0.3864318270767265,0.1302937523094762,0.1568308679569687,0.12274751094675619,0.16809316626928478,0.14390390349268908,0.8560960965073109,-5.558411714341935,0.2773390210057388
764,Na1.35O1.9Fe0.4P0.25,67.5,20.0,12.5,45.71392977630524,34.898235650439446,662.2968286514282,746.4910672843457,758.7183463811875,1276.2470712463014,1052.5893605589868,-5.41236216380078,0.6112080029328782,0.06597017186546708,0.07555082389775847,0.385078236981751,0.14558656112863058,0.1589302207115031,0.1271246290041192,0.18631143180485327,0.157051029611507,0.842948970388493,-5.60066151400647,0.3142033522143073
765,Na1.35O1.85Fe0.45P0.2,67.5,22.5,10.0,45.49341747617128,39.07113242770112,659.5313953399658,746.0608786284924,768.7182423114778,1290.7616304715393,1045.917818272114,-5.476048277267321,0.5635840419730068,0.0670375391131791,0.08459102315554884,0.38253783854765155,0.1655521598258865,0.15885691913540764,0.13119842952119615,0.20915282033614155,0.17297467848439335,0.8270253215156066,-5.658108051964611,0.33858420810860235
766,Na1.35O1.8Fe0.5P0.15,67.5,25.0,7.5,45.27502235314071,43.20396449425859,656.4588569641113,745.0969524919988,779.0025483608247,1307.846735990739,1040.1399629950524,-5.533595523113894,0.5016589230147502,0.06777406945985995,0.09369881655428249,0.3793182461854981,0.18667383354904274,0.15750889316527986,0.13502460144693168,0.23171984161518205,0.18812706736243087,0.8118729326375691,-5.731454782678165,0.35736122776725826
767,Na1.35O1.75Fe0.55P0.1,67.5,27.500000000000004,5.0,45.05871406180862,47.29730609582165,652.555457496643,744.4034446418286,789.6040202617646,1327.3374685228496,1034.8344851374627,-5.558195955789944,0.445721902739194,0.06919716298478351,0.10325073013846164,0.37598166792707644,0.2100182615756096,0.15756154793245025,0.14075123591416455,0.254863377400657,0.20310049842125832,0.7968995015787417,-5.800240805212084,0.34349071941372605
768,Na1.35O1.7Fe0.6P0.05,67.5,30.0,2.5,44.84446283393174,51.35172055609736,649.4401096343994,745.2438710570336,797.5820516586305,1348.0232008454786,1029.631436431408,-5.580553953497368,0.3995117761384933,0.0710698164264133,0.10989569165524496,0.3730951488055084,0.22810716465853517,0.15893670649963743,0.14751746928068044,0.2691331166702874,0.212060589338641,0.787939410661359,-5.8598829576851195,0.329017191488506
769,Na1.35O1.65Fe0.65,67.5,32.5,0.0,44.632239464771565,55.36776053522844,617.4950832366943,578.5483372747898,1053.4917015075685,1377.6436679680294,947.6389917671681,-6.184212034126654,0.10871904444051284,-0.028270551280760035,0.3164799638748038,0.289978998666356,0.7060730200239517,-0.04873854778768014,-0.06307215558342463,1.345037708799634,0.5735676248413613,0.4264323751586387,-6.169554756381695,0.8021639193228197
770,Na1.4O2.2P0.6,70.0,0.0,30.0,50.46639101929051,0.0,565.4298957824707,640.205624127388,596.9248166322708,1379.7470537985303,1034.2702443242074,-4.837922526268623,0.04924118897228713,0.05419524407684367,0.02282659039792302,0.3291246198785622,0.05570084122668441,0.10111093894789425,0.13224579899766148,0.0402325321822853,0.038676479477028264,0.9613235205229718,-6.230357761788915,-0.4490713102536175
771,Na1.4O2.15Fe0.05P0.55,70.0,2.5,27.500000000000004,50.20732481451666,4.6199549583882185,593.1737159729004,682.8604776501655,710.0965954303741,1206.2237077561163,1035.6016765475274,-5.4517826601686386,0.49113086228741665,0.07435334018107256,0.09693299734174528,0.3794939731741008,0.19711406002826914,0.17136618798976153,0.15119813852534655,0.23567121520402962,0.19072323794895266,0.8092767620510474,-5.671724857855235,0.4711726160137061
772,Na1.4O2.1Fe0.1P0.5,70.0,5.0,25.0,49.95090482732778,9.192719639436644,615.3653205871582,692.7407409489156,715.9925369262695,1219.159730112827,1046.576710665226,-5.373420100122353,0.537325797260382,0.06346618777721331,0.08253817268865893,0.3776131269968715,0.16352435370114238,0.14698447805739195,0.12573900051424527,0.19998763373629197,0.16665807889503723,0.8333419211049627,-5.634795420969151,0.3878471008027499
773,Na1.4O2.05Fe0.15P0.45,70.0,7.5,22.5,49.69709071927405,13.719013402976277,631.766003036499,704.2030817806722,721.1008950710296,1231.825098649426,1054.8169744849206,-5.287590323301044,0.5735581897447212,0.05880467837811815,0.07252238335821982,0.37787424566666183,0.14140503225110942,0.13728971958763408,0.11465808289147249,0.17491807008284402,0.14887682344566414,0.8511231765543359,-5.607539907594406,0.29102218726536516
774,Na1.4O2Fe0.2P0.4,70.0,10.0,20.0,49.4458429676431,18.199541061705705,645.1574501037597,717.0339969933034,727.1717747688293,1246.3835476833308,1064.7616271018983,-5.211368487624263,0.589653126701654,0.0576680806025894,0.06580183509122105,0.37907399196325103,0.12712295990983183,0.13578276735259304,0.11140931082479764,0.15795929318916824,0.13641178417777375,0.8635882158222262,-5.601650288619154,0.20362528741683827
775,Na1.4O1.95Fe0.25P0.35,70.0,12.5,17.5,49.19712284494366,22.634993247062507,652.838684463501,725.6454403936864,734.2157482147217,1260.7536362883739,1067.651361846924,-5.226872151308454,0.6046540958316509,0.057748598802004364,0.06454636449892992,0.3792058697792908,0.12465110553014472,0.1360598781494168,0.11152334820663638,0.15455120247650186,0.13386257980156355,0.8661374201984364,-5.596606363034257,0.1925098258451002
776,Na1.4O1.9Fe0.3P0.3,70.0,15.0,15.0,48.95089239900515,27.026046764107686,656.9925064086914,730.2862881958486,742.131882572174,1274.3114309345308,1067.255953037739,-5.28026977932132,0.6127025465306375,0.05751638101010076,0.06681206343809122,0.378131206629475,0.1295895696419413,0.13472498976460578,0.11155953998288642,0.15998242778302324,0.13791797526518068,0.8620820247348193,-5.597848611206961,0.2156081182113019
777,Na1.4O1.85Fe0.35P0.25,70.0,17.5,12.5,48.70711443367209,31.373364935806,658.5897354125976,732.4730125308038,750.4685101747513,1286.7859453031392,1061.8354258179666,-5.359463921733817,0.5961072108705522,0.057416913347464966,0.07140175496749691,0.3765200828774185,0.13950836130871794,0.13328802694298872,0.11218407021166106,0.17131416721546439,0.14625808515807953,0.8537419148419205,-5.62290540662844,0.2588019849543647
778,Na1.4O1.8Fe0.4P0.2,70.0,20.0,10.0,48.46575249007234,35.67759793707007,658.5565589904785,734.9103674530984,758.2895399570466,1299.9452404365147,1056.7805912137032,-5.444586089623037,0.5538024266367498,0.05873617294600863,0.0767209093615961,0.37524109891965074,0.1514417852271517,0.13513114342742677,0.1159411555776849,0.1841261540832774,0.15549538657544773,0.8445046134245523,-5.674047689858241,0.3101107149260051
779,Na1.4O1.75Fe0.45P0.15,70.0,22.5,7.5,48.22677082843968,39.939383118921576,657.226452255249,734.4241204500199,767.4408139228822,1315.5708435682684,1051.5501008868218,-5.50813644344869,0.5078885136916891,0.058679978027929694,0.08377683513317681,0.3722755105173867,0.16769617426297517,0.1328367951221557,0.11745977041835412,0.2010733871649699,0.16741140825673131,0.8325885917432687,-5.7303399659786045,0.33792345872341684
780,Na1.4O1.7Fe0.5P0.1,70.0,25.0,5.0,47.99013441047137,44.15934532310902,653.17587890625,733.4570935606957,778.7124455213548,1333.5465464549984,1042.2316161632539,-5.561029010675359,0.4480206906824279,0.06020128421303284,0.09413737146920137,0.36917945063580293,0.1921941251494423,0.13378207910044065,0.12290903146772278,0.22625964482691116,0.1845120205834125,0.8154879794165875,-5.801995667353256,0.3480913309393669
781,Na1.4O1.65Fe0.55P0.05,70.0,27.500000000000004,2.5,47.75580888220275,48.33809718750823,647.8363346099853,733.0248241364957,789.6731461524964,1354.0864781632306,1034.7239849209786,-5.575374133887147,0.39210835945831934,0.06291214844864669,0.10474723278745654,0.36616038313737675,0.21893926593033813,0.13716591416356103,0.13149693059095874,0.2512995414853411,0.20083084277889116,0.7991691572211088,-5.871184443080094,0.3225152874107418
782,Na1.4O1.6Fe0.6,70.0,30.0,0.0,47.52376055738102,52.476239442618976,615.7119621276855,555.9358932614326,1052.8790563583375,1374.075293523999,954.7954583108426,-6.19753175734987,0.14381278469647996,-0.04350276083703478,0.31815366762725117,0.2793946396442043,0.7100188417973157,-0.07306342763478803,-0.09708446894500422,1.361059201964364,0.5764612767151218,0.4235387232848782,-6.1322082770622,0.8264528449961853
783,Na1.45O2.1P0.55,72.5,0.0,27.500000000000004,53.51317332113664,0.0,569.4789442062378,644.4525539219379,599.0800760626793,1472.1134886363413,1073.5152106523515,-4.696116124783749,-0.02810400028375204,0.050929232219147885,0.0201079142912153,0.3156617077702647,0.05197932629045789,0.09058493227250226,0.1316529969693635,0.03390606983663859,0.03279414912613473,0.9672058508738652,-6.363986584401697,-0.6529942297018303
784,Na1.45O2.05Fe0.05P0.5,72.5,2.5,25.0,53.23196081192248,4.729368529789073,587.9488758087158,674.7273661732673,708.7438514471054,1233.6835992974793,1050.21808167696,-5.367674979113579,0.49244892181555905,0.0703409613404665,0.09791406460066118,0.3703970890911642,0.2054514952039626,0.1552509574488769,0.14759529941304658,0.23011207692510333,0.18706594402382568,0.8129340559761743,-5.689958660628384,0.3555455922403544
785,Na1.45O2Fe0.1P0.45,72.5,5.0,22.5,52.9536884041378,9.409291097114528,607.3200382232666,685.4942407846452,714.3162114858627,1244.960952634991,1056.8735918939115,-5.30856060429341,0.5378919355136998,0.06279249352834797,0.08594339688818035,0.3700811292497367,0.17617757776545084,0.13972985506649727,0.12871994606020185,0.2016342855502393,0.16780004363632908,0.832199956363671,-5.652419525066931,0.28562605551575737
786,Na1.45O1.95Fe0.15P0.4,72.5,7.5,20.0,52.678310229036285,14.040539112202152,622.8078111648559,696.5050548851491,720.3301639795303,1256.7927473054713,1067.6896260321141,-5.224673368957477,0.5657879490684113,0.058639138297303196,0.07759620909951907,0.3705601446788167,0.15658498667875637,0.13153464678464905,0.11833063490718752,0.18178780001777364,0.15382440063693298,0.8461755993630671,-5.632739382560188,0.19939973538563333
787,Na1.45O1.9Fe0.2P0.35,72.5,10.0,17.5,52.405781367071214,18.623868021853703,635.9259990692138,708.6711442112924,726.6771857976913,1270.682874252859,1074.8820455014707,-5.182677804674509,0.574579303681128,0.05724885934647658,0.07141922549466775,0.37169193646754867,0.1427071496704134,0.12943705843416872,0.11439246901141555,0.1668202900344422,0.14296999414495784,0.8570300058550422,-5.633495049752876,0.14228834265096127
788,Na1.45O1.85Fe0.25P0.3,72.5,12.5,15.0,52.136057823468576,23.16001772025188,643.6057085037231,714.9451095700265,734.5124925613403,1284.2694300236346,1075.1471799850465,-5.229307530847087,0.5726350170520856,0.055548625077052945,0.07078482282019607,0.37084616907096496,0.14124608103455208,0.12530538131493105,0.11084333175377777,0.16535813895727713,0.14189469608478814,0.8581053039152119,-5.644677272933134,0.1603323514723976
